,code,open,close,date,exchange_code
1123,10000145.XSHG,0.127,0.0749,2015-05-15,XSHG
1124,10000142.XSHG,0.2229,0.2229,2015-05-15,XSHG
1125,10000140.XSHG,0.3445,0.3445,2015-05-15,XSHG
1126,10000141.XSHG,0.2,0.2,2015-05-15,XSHG
1127,10000072.XSHG,0.088,0.0851,2015-05-15,XSHG
1128,10000070.XSHG,0.0235,0.0213,2015-05-15,XSHG
1129,10000071.XSHG,0.5377,0.5377,2015-05-15,XSHG
1130,10000077.XSHG,0.4507,0.4066,2015-05-15,XSHG
1131,10000078.XSHG,0.031,0.0283,2015-05-15,XSHG
1132,10000079.XSHG,,,2015-05-15,XSHG
1133,10000150.XSHG,0.2478,0.2583,2015-05-15,XSHG
1134,10000153.XSHG,0.0769,0.0388,2015-05-15,XSHG
1135,10000155.XSHG,0.1645,0.1175,2015-05-15,XSHG
1136,10000154.XSHG,0.0991,0.12,2015-05-15,XSHG
1137,10000157.XSHG,0.298,0.279,2015-05-15,XSHG
1138,10000156.XSHG,0.182,0.1922,2015-05-15,XSHG
1139,10000158.XSHG,0.31,0.3017,2015-05-15,XSHG
1140,10000093.XSHG,0.3683,0.3247,2015-05-15,XSHG
1141,10000094.XSHG,0.0507,0.0458,2015-05-15,XSHG
1142,10000095.XSHG,0.4601,0.4396,2015-05-15,XSHG
1143,10000096.XSHG,0.1338,0.1329,2015-05-15,XSHG
1144,10000064.XSHG,0.0736,0.0736,2015-05-15,XSHG
1145,10000061.XSHG,0.5286,0.4896,2015-05-15,XSHG
1146,10000063.XSHG,0.5941,0.5652,2015-05-15,XSHG
1147,10000062.XSHG,0.0181,0.0161,2015-05-15,XSHG
1148,10000069.XSHG,0.4713,0.458,2015-05-15,XSHG
1149,10000124.XSHG,0.0741,0.0736,2015-05-15,XSHG
1150,10000125.XSHG,0.4117,0.396,2015-05-15,XSHG
1151,10000126.XSHG,0.1717,0.1717,2015-05-15,XSHG
1152,10000088.XSHG,0.1132,0.1132,2015-05-15,XSHG
1153,10000120.XSHG,0.2308,0.1823,2015-05-15,XSHG
1154,10000121.XSHG,0.0085,0.0075,2015-05-15,XSHG
1155,10000122.XSHG,0.015,0.0142,2015-05-15,XSHG
1156,10000123.XSHG,0.2871,0.2517,2015-05-15,XSHG
1157,10000080.XSHG,0.0986,0.1087,2015-05-15,XSHG
1158,10000087.XSHG,0.4635,0.4723,2015-05-15,XSHG
1159,10000086.XSHG,0.04,0.0365,2015-05-15,XSHG
1160,10000085.XSHG,0.4079,0.3653,2015-05-15,XSHG
1161,10000036.XSHG,0.0179,0.0188,2015-05-15,XSHG
1162,10000037.XSHG,0.0223,0.0237,2015-05-15,XSHG
1163,10000034.XSHG,0.742,0.738,2015-05-15,XSHG
1164,10000035.XSHG,0.7115,0.706,2015-05-15,XSHG
1165,10000032.XSHG,0.87,0.83,2015-05-15,XSHG
1166,10000033.XSHG,0.79,0.785,2015-05-15,XSHG
1167,10000030.XSHG,0.0077,0.007,2015-05-15,XSHG
1168,10000031.XSHG,0.87,0.8788,2015-05-15,XSHG
1169,10000038.XSHG,0.027,0.0286,2015-05-15,XSHG
1170,10000039.XSHG,0.0341,0.0364,2015-05-15,XSHG
1171,10000137.XSHG,0.095,0.093,2015-05-15,XSHG
1172,10000136.XSHG,0.24,0.1968,2015-05-15,XSHG
1173,10000135.XSHG,0.2601,0.221,2015-05-15,XSHG
1174,10000134.XSHG,0.0369,0.0382,2015-05-15,XSHG
1175,10000133.XSHG,0.0243,0.025,2015-05-15,XSHG
1176,10000132.XSHG,0.1617,0.1047,2015-05-15,XSHG
1177,10000131.XSHG,0.1947,0.1399,2015-05-15,XSHG
1178,10000139.XSHG,0.3674,0.3674,2015-05-15,XSHG
1179,10000138.XSHG,0.1125,0.1108,2015-05-15,XSHG
1180,10000108.XSHG,0.4155,0.3656,2015-05-15,XSHG
1181,10000109.XSHG,0.3844,0.32,2015-05-15,XSHG
1182,10000102.XSHG,0.061,0.0602,2015-05-15,XSHG
1183,10000103.XSHG,0.4135,0.4135,2015-05-15,XSHG
1184,10000101.XSHG,0.3163,0.2895,2015-05-15,XSHG
1185,10000106.XSHG,0.4879,0.4599,2015-05-15,XSHG
1186,10000107.XSHG,0.461,0.4282,2015-05-15,XSHG
1187,10000104.XSHG,0.139,0.1535,2015-05-15,XSHG
1188,10000105.XSHG,0.558,0.5109,2015-05-15,XSHG
1189,10000029.XSHG,,,2015-05-15,XSHG
1190,10000028.XSHG,0.003,0.0038,2015-05-15,XSHG
1191,10000119.XSHG,0.2758,0.2214,2015-05-15,XSHG
1192,10000115.XSHG,0.3215,0.2657,2015-05-15,XSHG
1193,10000114.XSHG,0.0037,0.0026,2015-05-15,XSHG
1194,10000116.XSHG,0.0062,0.0031,2015-05-15,XSHG
1195,10000111.XSHG,0.0027,0.0005,2015-05-15,XSHG
1196,10000110.XSHG,0.0008,0.0007,2015-05-15,XSHG
1197,10000113.XSHG,0.0019,0.0006,2015-05-15,XSHG
1198,10000112.XSHG,0.0017,0.0007,2015-05-15,XSHG
1199,10000188.XSHG,0.2999,0.3026,2015-05-15,XSHG
1200,10000022.XSHG,0.7738,0.7824,2015-05-15,XSHG
1201,10000182.XSHG,,,2015-05-15,XSHG
1202,10000183.XSHG,0.418,0.4147,2015-05-15,XSHG
1203,10000180.XSHG,0.41,0.4029,2015-05-15,XSHG
1204,10000181.XSHG,0.2,0.1729,2015-05-15,XSHG
1205,10000186.XSHG,0.3176,0.2864,2015-05-15,XSHG
1206,10000187.XSHG,0.2937,0.2712,2015-05-15,XSHG
1207,10000184.XSHG,0.398,0.398,2015-05-15,XSHG
1208,10000185.XSHG,0.3715,0.329,2015-05-15,XSHG
1209,10000021.XSHG,0.875,0.838,2015-05-15,XSHG
1210,10000023.XSHG,0.7107,0.7421,2015-05-15,XSHG
1211,10000189.XSHG,0.359,0.347,2015-05-15,XSHG
1212,10000025.XSHG,0.67,0.6627,2015-05-15,XSHG
1213,10000024.XSHG,0.7025,0.6903,2015-05-15,XSHG
1214,10000027.XSHG,0.0036,0.0035,2015-05-15,XSHG
1215,10000026.XSHG,0.004,0.0029,2015-05-15,XSHG
1216,10000201.XSHG,0.429,0.3719,2015-05-18,XSHG
1217,10000200.XSHG,0.6194,0.635,2015-05-18,XSHG
1218,10000203.XSHG,0.4253,0.4253,2015-05-18,XSHG
1219,10000202.XSHG,0.2939,0.2878,2015-05-18,XSHG
1220,10000204.XSHG,0.2547,0.2607,2015-05-18,XSHG
1221,10000161.XSHG,0.015,0.008,2015-05-18,XSHG
1222,10000162.XSHG,0.2084,0.259,2015-05-18,XSHG
1223,10000163.XSHG,0.0756,0.0493,2015-05-18,XSHG
1224,10000164.XSHG,0.2639,0.2811,2015-05-18,XSHG
1225,10000165.XSHG,0.2089,0.1931,2015-05-18,XSHG
1226,10000166.XSHG,0.3716,0.3716,2015-05-18,XSHG
1227,10000195.XSHG,0.0267,0.014,2015-05-18,XSHG
1228,10000194.XSHG,0.5063,0.5345,2015-05-18,XSHG
1229,10000197.XSHG,0.1357,0.1065,2015-05-18,XSHG
1230,10000196.XSHG,0.5142,0.5405,2015-05-18,XSHG
1231,10000191.XSHG,0.4819,0.4819,2015-05-18,XSHG
1232,10000190.XSHG,0.4189,0.44,2015-05-18,XSHG
1233,10000193.XSHG,0.0015,0.0018,2015-05-18,XSHG
1234,10000192.XSHG,0.5204,0.5599,2015-05-18,XSHG
1235,10000054.XSHG,0.0121,0.0077,2015-05-18,XSHG
1236,10000055.XSHG,0.5745,0.5596,2015-05-18,XSHG
1237,10000056.XSHG,0.0649,0.0633,2015-05-18,XSHG
1238,10000199.XSHG,0.231,0.2008,2015-05-18,XSHG
1239,10000198.XSHG,0.5821,0.5818,2015-05-18,XSHG
1240,10000053.XSHG,0.5255,0.474,2015-05-18,XSHG
1241,10000179.XSHG,0.0388,0.0208,2015-05-18,XSHG
1242,10000178.XSHG,0.4086,0.451,2015-05-18,XSHG
1243,10000173.XSHG,0.1841,0.1488,2015-05-18,XSHG
1244,10000172.XSHG,0.3407,0.355,2015-05-18,XSHG
1245,10000171.XSHG,0.0546,0.0328,2015-05-18,XSHG
1246,10000170.XSHG,0.3088,0.3504,2015-05-18,XSHG
1247,10000177.XSHG,0.0022,0.0027,2015-05-18,XSHG
1248,10000174.XSHG,0.4262,0.4385,2015-05-18,XSHG
1249,10000169.XSHG,0.01,0.005,2015-05-18,XSHG
1250,10000048.XSHG,0.0544,0.0507,2015-05-18,XSHG
1251,10000047.XSHG,0.61,0.61,2015-05-18,XSHG
1252,10000046.XSHG,0.0097,0.0052,2015-05-18,XSHG
1253,10000045.XSHG,0.5736,0.5292,2015-05-18,XSHG
1254,10000040.XSHG,0.0457,0.0434,2015-05-18,XSHG
1255,10000148.XSHG,0.1438,0.1427,2015-05-18,XSHG
1256,10000149.XSHG,0.2981,0.2694,2015-05-18,XSHG
1257,10000146.XSHG,0.0646,0.087,2015-05-18,XSHG
1258,10000147.XSHG,0.1553,0.1174,2015-05-18,XSHG
1259,10000145.XSHG,0.0665,0.0376,2015-05-18,XSHG
1260,10000142.XSHG,,,2015-05-18,XSHG
1261,10000140.XSHG,0.3197,0.2848,2015-05-18,XSHG
1262,10000141.XSHG,0.21,0.2074,2015-05-18,XSHG
1263,10000072.XSHG,0.091,0.0858,2015-05-18,XSHG
1264,10000070.XSHG,0.0217,0.0152,2015-05-18,XSHG
1265,10000071.XSHG,0.5052,0.5061,2015-05-18,XSHG
1266,10000077.XSHG,0.3915,0.3379,2015-05-18,XSHG
1267,10000078.XSHG,0.0289,0.0212,2015-05-18,XSHG
1268,10000079.XSHG,0.4943,0.4943,2015-05-18,XSHG
1269,10000150.XSHG,0.253,0.2472,2015-05-18,XSHG
1270,10000153.XSHG,0.0356,0.0175,2015-05-18,XSHG
1271,10000155.XSHG,0.1135,0.0814,2015-05-18,XSHG
1272,10000154.XSHG,0.1243,0.161,2015-05-18,XSHG
1273,10000157.XSHG,0.2425,0.22,2015-05-18,XSHG
1274,10000156.XSHG,0.199,0.2065,2015-05-18,XSHG
1275,10000158.XSHG,0.31,0.3106,2015-05-18,XSHG
1276,10000093.XSHG,0.3127,0.258,2015-05-18,XSHG
1277,10000094.XSHG,0.047,0.0393,2015-05-18,XSHG
1278,10000095.XSHG,0.406,0.3802,2015-05-18,XSHG
1279,10000096.XSHG,0.137,0.1305,2015-05-18,XSHG
1280,10000064.XSHG,0.0772,0.0717,2015-05-18,XSHG
1281,10000061.XSHG,0.4713,0.4327,2015-05-18,XSHG
1282,10000063.XSHG,0.528,0.52,2015-05-18,XSHG
1283,10000062.XSHG,0.0162,0.0107,2015-05-18,XSHG
1284,10000069.XSHG,0.4323,0.3853,2015-05-18,XSHG
1285,10000124.XSHG,0.076,0.0669,2015-05-18,XSHG
1286,10000125.XSHG,0.3752,0.3194,2015-05-18,XSHG
1287,10000126.XSHG,0.18,0.1758,2015-05-18,XSHG
1288,10000088.XSHG,0.1209,0.1138,2015-05-18,XSHG
1289,10000120.XSHG,0.1757,0.1227,2015-05-18,XSHG
1290,10000121.XSHG,0.0095,0.0094,2015-05-18,XSHG
1291,10000122.XSHG,0.0143,0.0187,2015-05-18,XSHG
1292,10000123.XSHG,0.2425,0.1904,2015-05-18,XSHG
1293,10000080.XSHG,0.1068,0.1023,2015-05-18,XSHG
1294,10000087.XSHG,0.45,0.45,2015-05-18,XSHG
1295,10000086.XSHG,0.0375,0.0292,2015-05-18,XSHG
1296,10000085.XSHG,0.3519,0.302,2015-05-18,XSHG
1297,10000036.XSHG,0.0198,0.0183,2015-05-18,XSHG
1298,10000037.XSHG,0.0249,0.024,2015-05-18,XSHG
1299,10000034.XSHG,0.705,0.6765,2015-05-18,XSHG
1300,10000035.XSHG,0.66,0.635,2015-05-18,XSHG
1301,10000032.XSHG,0.8151,0.77,2015-05-18,XSHG
1302,10000033.XSHG,0.7658,0.725,2015-05-18,XSHG
1303,10000030.XSHG,0.0084,0.0039,2015-05-18,XSHG
1304,10000031.XSHG,0.83,0.81,2015-05-18,XSHG
1305,10000038.XSHG,0.0303,0.0295,2015-05-18,XSHG
1306,10000039.XSHG,0.038,0.0345,2015-05-18,XSHG
1307,10000137.XSHG,0.0944,0.086,2015-05-18,XSHG
1308,10000136.XSHG,0.1835,0.131,2015-05-18,XSHG
1309,10000135.XSHG,0.213,0.1588,2015-05-18,XSHG
1310,10000134.XSHG,0.041,0.057,2015-05-18,XSHG
1311,10000133.XSHG,0.0255,0.0334,2015-05-18,XSHG
1312,10000132.XSHG,0.1012,0.0557,2015-05-18,XSHG
1313,10000131.XSHG,0.135,0.0814,2015-05-18,XSHG
1314,10000139.XSHG,0.341,0.3132,2015-05-18,XSHG
1315,10000138.XSHG,0.1156,0.1092,2015-05-18,XSHG
1316,10000108.XSHG,0.352,0.307,2015-05-18,XSHG
1317,10000109.XSHG,0.3082,0.2698,2015-05-18,XSHG
1318,10000102.XSHG,0.062,0.0524,2015-05-18,XSHG
1319,10000103.XSHG,0.3873,0.3502,2015-05-18,XSHG
1320,10000101.XSHG,0.2789,0.226,2015-05-18,XSHG
1321,10000106.XSHG,0.4428,0.41,2015-05-18,XSHG
1322,10000107.XSHG,0.4036,0.377,2015-05-18,XSHG
1323,10000104.XSHG,0.1525,0.1571,2015-05-18,XSHG
1324,10000105.XSHG,0.4918,0.455,2015-05-18,XSHG
1325,10000029.XSHG,0.0033,0.0019,2015-05-18,XSHG
1326,10000028.XSHG,0.003,0.003,2015-05-18,XSHG
1327,10000119.XSHG,0.2134,0.1607,2015-05-18,XSHG
1328,10000115.XSHG,0.256,0.2106,2015-05-18,XSHG
1329,10000114.XSHG,0.0024,0.0023,2015-05-18,XSHG
1330,10000116.XSHG,0.0046,0.0047,2015-05-18,XSHG
1331,10000111.XSHG,0.001,0.0002,2015-05-18,XSHG
1332,10000110.XSHG,0.0004,0.0001,2015-05-18,XSHG
1333,10000113.XSHG,0.0036,0.0011,2015-05-18,XSHG
1334,10000112.XSHG,0.0005,0.0005,2015-05-18,XSHG
1335,10000188.XSHG,0.3056,0.316,2015-05-18,XSHG
1336,10000022.XSHG,0.7511,0.7214,2015-05-18,XSHG
1337,10000182.XSHG,0.4981,0.5096,2015-05-18,XSHG
1338,10000183.XSHG,0.408,0.361,2015-05-18,XSHG
1339,10000180.XSHG,0.4177,0.4493,2015-05-18,XSHG
1340,10000181.XSHG,0.1583,0.1302,2015-05-18,XSHG
1341,10000186.XSHG,0.2837,0.267,2015-05-18,XSHG
1342,10000187.XSHG,0.2561,0.2268,2015-05-18,XSHG
1343,10000184.XSHG,0.3629,0.3317,2015-05-18,XSHG
1344,10000185.XSHG,0.3152,0.2818,2015-05-18,XSHG
1345,10000021.XSHG,0.8045,0.7543,2015-05-18,XSHG
1346,10000023.XSHG,0.708,0.6746,2015-05-18,XSHG
1347,10000189.XSHG,0.3829,0.3942,2015-05-18,XSHG
1348,10000025.XSHG,0.6225,0.5745,2015-05-18,XSHG
1349,10000024.XSHG,0.6603,0.6177,2015-05-18,XSHG
1350,10000027.XSHG,0.0022,0.002,2015-05-18,XSHG
1351,10000026.XSHG,0.0044,0.002,2015-05-18,XSHG
1352,10000201.XSHG,0.4221,0.4317,2015-05-19,XSHG
1353,10000200.XSHG,0.6,0.5678,2015-05-19,XSHG
1354,10000203.XSHG,0.3998,0.4675,2015-05-19,XSHG
1355,10000202.XSHG,0.2536,0.24,2015-05-19,XSHG
1356,10000205.XSHG,0.4555,0.4868,2015-05-19,XSHG
1357,10000204.XSHG,0.246,0.223,2015-05-19,XSHG
1358,10000206.XSHG,0.212,0.1974,2015-05-19,XSHG
1359,10000161.XSHG,0.0095,0.0229,2015-05-19,XSHG
1360,10000162.XSHG,0.2613,0.1516,2015-05-19,XSHG
1361,10000163.XSHG,0.0488,0.0835,2015-05-19,XSHG
1362,10000164.XSHG,0.2683,0.1985,2015-05-19,XSHG
1363,10000165.XSHG,0.1828,0.2266,2015-05-19,XSHG
1364,10000166.XSHG,0.3216,0.317,2015-05-19,XSHG
1365,10000195.XSHG,0.0139,0.0275,2015-05-19,XSHG
1366,10000194.XSHG,0.5555,0.4401,2015-05-19,XSHG
1367,10000197.XSHG,0.108,0.1485,2015-05-19,XSHG
1368,10000196.XSHG,0.5341,0.44,2015-05-19,XSHG
1369,10000191.XSHG,0.4272,0.4287,2015-05-19,XSHG
1370,10000190.XSHG,0.3829,0.3702,2015-05-19,XSHG
1371,10000193.XSHG,0.0009,0.003,2015-05-19,XSHG
1372,10000192.XSHG,0.5483,0.4825,2015-05-19,XSHG
1373,10000054.XSHG,0.0081,0.0037,2015-05-19,XSHG
1374,10000055.XSHG,0.6385,0.6375,2015-05-19,XSHG
1375,10000056.XSHG,0.0429,0.0449,2015-05-19,XSHG
1376,10000199.XSHG,0.195,0.2234,2015-05-19,XSHG
1377,10000198.XSHG,0.55,0.5026,2015-05-19,XSHG
1378,10000053.XSHG,0.4858,0.576,2015-05-19,XSHG
1379,10000179.XSHG,0.0208,0.0411,2015-05-19,XSHG
1380,10000178.XSHG,0.4636,0.3434,2015-05-19,XSHG
1381,10000173.XSHG,0.1518,0.1819,2015-05-19,XSHG
1382,10000172.XSHG,0.3654,0.2788,2015-05-19,XSHG
1383,10000171.XSHG,0.0328,0.0602,2015-05-19,XSHG
1384,10000170.XSHG,0.362,0.2479,2015-05-19,XSHG
1385,10000177.XSHG,0.0016,0.0052,2015-05-19,XSHG
1386,10000174.XSHG,0.3821,0.3672,2015-05-19,XSHG
1387,10000169.XSHG,0.0043,0.0114,2015-05-19,XSHG
1388,10000048.XSHG,0.0539,0.0387,2015-05-19,XSHG
1389,10000047.XSHG,0.6828,0.6841,2015-05-19,XSHG
1390,10000046.XSHG,0.0036,0.0036,2015-05-19,XSHG
1391,10000045.XSHG,0.588,0.6215,2015-05-19,XSHG
1392,10000040.XSHG,0.0458,0.0314,2015-05-19,XSHG
1393,10000148.XSHG,0.1375,0.0929,2015-05-19,XSHG
1394,10000149.XSHG,0.2816,0.3236,2015-05-19,XSHG
1395,10000146.XSHG,0.0856,0.0314,2015-05-19,XSHG
1396,10000147.XSHG,0.1134,0.1726,2015-05-19,XSHG
1397,10000145.XSHG,0.0364,0.1035,2015-05-19,XSHG
1398,10000142.XSHG,0.182,0.1789,2015-05-19,XSHG
1399,10000140.XSHG,0.3358,0.3358,2015-05-19,XSHG
1400,10000141.XSHG,0.164,0.164,2015-05-19,XSHG
1401,10000072.XSHG,0.0746,0.0631,2015-05-19,XSHG
1402,10000070.XSHG,0.0151,0.0086,2015-05-19,XSHG
1403,10000071.XSHG,0.51,0.5551,2015-05-19,XSHG
1404,10000077.XSHG,0.3496,0.4464,2015-05-19,XSHG
1405,10000078.XSHG,0.0213,0.0121,2015-05-19,XSHG
1406,10000079.XSHG,0.4523,0.5264,2015-05-19,XSHG
1407,10000150.XSHG,0.244,0.2,2015-05-19,XSHG
1408,10000153.XSHG,0.0172,0.053,2015-05-19,XSHG
1409,10000155.XSHG,0.0787,0.1276,2015-05-19,XSHG
1410,10000154.XSHG,0.1621,0.0796,2015-05-19,XSHG
1411,10000157.XSHG,0.2312,0.2715,2015-05-19,XSHG
1412,10000156.XSHG,0.2068,0.1399,2015-05-19,XSHG
1413,10000158.XSHG,0.2477,0.2443,2015-05-19,XSHG
1414,10000093.XSHG,0.2486,0.3485,2015-05-19,XSHG
1415,10000094.XSHG,0.0395,0.0228,2015-05-19,XSHG
1416,10000095.XSHG,0.3944,0.4483,2015-05-19,XSHG
1417,10000096.XSHG,0.12,0.1035,2015-05-19,XSHG
1418,10000064.XSHG,0.0517,0.0517,2015-05-19,XSHG
1419,10000061.XSHG,0.4646,0.5375,2015-05-19,XSHG
1420,10000063.XSHG,0.5702,0.578,2015-05-19,XSHG
1421,10000062.XSHG,0.0108,0.0054,2015-05-19,XSHG
1422,10000069.XSHG,0.424,0.4694,2015-05-19,XSHG
1423,10000124.XSHG,0.07,0.0422,2015-05-19,XSHG
1424,10000125.XSHG,0.3223,0.4049,2015-05-19,XSHG
1425,10000126.XSHG,0.1523,0.1329,2015-05-19,XSHG
1426,10000088.XSHG,0.1022,0.0885,2015-05-19,XSHG
1427,10000120.XSHG,0.1184,0.2235,2015-05-19,XSHG
1428,10000121.XSHG,0.01,0.0025,2015-05-19,XSHG
1429,10000122.XSHG,0.0187,0.0052,2015-05-19,XSHG
1430,10000123.XSHG,0.1953,0.2738,2015-05-19,XSHG
1431,10000080.XSHG,0.0942,0.0788,2015-05-19,XSHG
1432,10000087.XSHG,0.428,0.4807,2015-05-19,XSHG
1433,10000086.XSHG,0.0285,0.0167,2015-05-19,XSHG
1434,10000085.XSHG,0.3063,0.3905,2015-05-19,XSHG
1435,10000036.XSHG,0.0197,0.013,2015-05-19,XSHG
1436,10000037.XSHG,0.025,0.0168,2015-05-19,XSHG
1437,10000034.XSHG,0.6828,0.7437,2015-05-19,XSHG
1438,10000035.XSHG,0.6919,0.715,2015-05-19,XSHG
1439,10000032.XSHG,0.7769,0.8501,2015-05-19,XSHG
1440,10000033.XSHG,0.7737,0.818,2015-05-19,XSHG
1441,10000030.XSHG,0.0057,0.0023,2015-05-19,XSHG
1442,10000031.XSHG,0.8236,0.91,2015-05-19,XSHG
1443,10000038.XSHG,0.0305,0.0205,2015-05-19,XSHG
1444,10000039.XSHG,0.0374,0.0258,2015-05-19,XSHG
1445,10000137.XSHG,0.0887,0.0547,2015-05-19,XSHG
1446,10000136.XSHG,0.1321,0.2056,2015-05-19,XSHG
1447,10000135.XSHG,0.1588,0.2382,2015-05-19,XSHG
1448,10000134.XSHG,0.0555,0.0189,2015-05-19,XSHG
1449,10000133.XSHG,0.034,0.0112,2015-05-19,XSHG
1450,10000132.XSHG,0.0563,0.1345,2015-05-19,XSHG
1451,10000131.XSHG,0.0837,0.1827,2015-05-19,XSHG
1452,10000139.XSHG,0.3155,0.3604,2015-05-19,XSHG
1453,10000138.XSHG,0.1134,0.0716,2015-05-19,XSHG
1454,10000108.XSHG,0.3269,0.404,2015-05-19,XSHG
1455,10000109.XSHG,0.252,0.3703,2015-05-19,XSHG
1456,10000102.XSHG,0.053,0.0305,2015-05-19,XSHG
1457,10000103.XSHG,0.3635,0.4304,2015-05-19,XSHG
1458,10000101.XSHG,0.2443,0.3034,2015-05-19,XSHG
1459,10000106.XSHG,0.4391,0.5037,2015-05-19,XSHG
1460,10000107.XSHG,0.392,0.47,2015-05-19,XSHG
1461,10000104.XSHG,0.1532,0.119,2015-05-19,XSHG
1462,10000105.XSHG,0.4888,0.5541,2015-05-19,XSHG
1463,10000029.XSHG,0.0015,0.0022,2015-05-19,XSHG
1464,10000028.XSHG,0.002,0.0018,2015-05-19,XSHG
1465,10000119.XSHG,0.1668,0.2707,2015-05-19,XSHG
1466,10000115.XSHG,0.214,0.3209,2015-05-19,XSHG
1467,10000114.XSHG,0.0039,0.001,2015-05-19,XSHG
1468,10000116.XSHG,0.0028,0.0013,2015-05-19,XSHG
1469,10000111.XSHG,0.0002,0.0002,2015-05-19,XSHG
1470,10000110.XSHG,0.0001,0.0002,2015-05-19,XSHG
1471,10000113.XSHG,0.0013,0.0011,2015-05-19,XSHG
1472,10000112.XSHG,0.0002,0.0005,2015-05-19,XSHG
1473,10000188.XSHG,0.285,0.2611,2015-05-19,XSHG
1474,10000022.XSHG,0.772,0.8206,2015-05-19,XSHG
1475,10000182.XSHG,0.4544,0.4467,2015-05-19,XSHG
1476,10000183.XSHG,0.3708,0.3926,2015-05-19,XSHG
1477,10000180.XSHG,0.4445,0.3587,2015-05-19,XSHG
1478,10000181.XSHG,0.1285,0.1558,2015-05-19,XSHG
1479,10000186.XSHG,0.2742,0.2642,2015-05-19,XSHG
1480,10000187.XSHG,0.2364,0.2509,2015-05-19,XSHG
1481,10000184.XSHG,0.3522,0.3523,2015-05-19,XSHG
1482,10000185.XSHG,0.2899,0.318,2015-05-19,XSHG
1483,10000021.XSHG,0.8128,0.8684,2015-05-19,XSHG
1484,10000023.XSHG,0.7068,0.7597,2015-05-19,XSHG
1485,10000189.XSHG,0.3423,0.3122,2015-05-19,XSHG
1486,10000025.XSHG,0.6027,0.6763,2015-05-19,XSHG
1487,10000024.XSHG,0.6919,0.726,2015-05-19,XSHG
1488,10000027.XSHG,0.0011,0.0013,2015-05-19,XSHG
1489,10000026.XSHG,0.0011,0.0016,2015-05-19,XSHG
1490,10000201.XSHG,0.45,0.45,2015-05-20,XSHG
1491,10000200.XSHG,0.5609,0.5336,2015-05-20,XSHG
1492,10000203.XSHG,0.4935,0.4935,2015-05-20,XSHG
1493,10000202.XSHG,,,2015-05-20,XSHG
1494,10000205.XSHG,0.504,0.52,2015-05-20,XSHG
1495,10000204.XSHG,0.2136,0.2136,2015-05-20,XSHG
1496,10000206.XSHG,0.1966,0.1869,2015-05-20,XSHG
1497,10000161.XSHG,0.0233,0.0232,2015-05-20,XSHG
1498,10000162.XSHG,0.146,0.1506,2015-05-20,XSHG
1499,10000163.XSHG,0.0863,0.0988,2015-05-20,XSHG
1500,10000164.XSHG,0.1913,0.2093,2015-05-20,XSHG
1501,10000165.XSHG,0.2335,0.2367,2015-05-20,XSHG
1502,10000166.XSHG,0.3,0.2903,2015-05-20,XSHG
1503,10000195.XSHG,0.0283,0.043,2015-05-20,XSHG
1504,10000194.XSHG,0.4237,0.424,2015-05-20,XSHG
1505,10000197.XSHG,0.1311,0.1426,2015-05-20,XSHG
1506,10000196.XSHG,0.4331,0.4551,2015-05-20,XSHG
1507,10000191.XSHG,0.3976,0.3976,2015-05-20,XSHG
1508,10000190.XSHG,,,2015-05-20,XSHG
1509,10000193.XSHG,0.0046,0.0024,2015-05-20,XSHG
1510,10000192.XSHG,0.4823,0.4788,2015-05-20,XSHG
1511,10000054.XSHG,0.0036,0.0046,2015-05-20,XSHG
1512,10000055.XSHG,0.6816,0.6506,2015-05-20,XSHG
1513,10000056.XSHG,0.045,0.0406,2015-05-20,XSHG
1514,10000199.XSHG,0.2341,0.2396,2015-05-20,XSHG
1515,10000198.XSHG,0.5108,0.4928,2015-05-20,XSHG
1516,10000053.XSHG,0.5894,0.5837,2015-05-20,XSHG
1517,10000179.XSHG,0.0423,0.0566,2015-05-20,XSHG
1518,10000178.XSHG,0.3306,0.3274,2015-05-20,XSHG
1519,10000173.XSHG,0.2016,0.2028,2015-05-20,XSHG
1520,10000172.XSHG,0.2685,0.2969,2015-05-20,XSHG
1521,10000171.XSHG,0.0621,0.0747,2015-05-20,XSHG
1522,10000170.XSHG,0.2285,0.24,2015-05-20,XSHG
1523,10000177.XSHG,0.0067,0.0051,2015-05-20,XSHG
1524,10000174.XSHG,0.3503,0.3705,2015-05-20,XSHG
1525,10000169.XSHG,0.0117,0.0096,2015-05-20,XSHG
1526,10000048.XSHG,0.0368,0.0355,2015-05-20,XSHG
1527,10000047.XSHG,0.7072,0.6929,2015-05-20,XSHG
1528,10000046.XSHG,0.0034,0.0029,2015-05-20,XSHG
1529,10000045.XSHG,0.6359,0.6501,2015-05-20,XSHG
1530,10000040.XSHG,0.0295,0.0289,2015-05-20,XSHG
1531,10000148.XSHG,0.0877,0.098,2015-05-20,XSHG
1532,10000149.XSHG,0.3391,0.32,2015-05-20,XSHG
1533,10000146.XSHG,0.0304,0.0297,2015-05-20,XSHG
1534,10000147.XSHG,0.1795,0.1796,2015-05-20,XSHG
1535,10000145.XSHG,0.11,0.1025,2015-05-20,XSHG
1536,10000142.XSHG,0.1624,0.1624,2015-05-20,XSHG
1537,10000140.XSHG,0.3603,0.3545,2015-05-20,XSHG
1538,10000141.XSHG,0.1415,0.1616,2015-05-20,XSHG
1539,10000072.XSHG,0.0629,0.0617,2015-05-20,XSHG
